#{"t_start": 1738749049.8012466, "env_id": "None"}
r,l,t
1323.399351,7,589.853218
1368.136906,7,589.976743
1314.295831,7,590.098265
1291.523674,7,590.206018
1331.228357,7,590.327567
1347.1847,7,590.446791
1355.860383,7,590.598849
1337.641008,7,590.734723
1309.208274,7,590.858418
1312.9002,7,590.979931
1354.891797,7,591.115929
1325.60762,7,591.2434
1341.49334,7,591.371155
1364.327394,7,591.500231
1325.97762,7,591.621752
1344.755055,7,591.772275
1304.994164,7,591.89501
1306.892727,7,592.007953
1290.255778,7,592.129926
1313.894583,7,592.244103
1317.012759,7,592.360709
1329.981305,7,592.483439
1351.970969,7,592.619705
1323.450568,7,592.768103
1354.474781,7,592.893247
1348.254891,7,593.013427
1338.334328,7,593.133415
1322.719941,7,593.32901
1330.946542,7,593.527059
1361.15925,7,593.661578
1294.273136,7,593.781051
1376.101823,7,593.916129
1337.246152,7,594.061659
1335.915894,7,594.240476
1313.402149,7,594.413241
1320.610042,7,594.585405
1364.580433,7,594.755388
1345.031403,7,594.924287
1328.201832,7,595.088976
1319.853295,7,595.257237
1333.235925,7,595.425045
1347.620551,7,595.569654
1339.976383,7,595.750823
1300.666017,7,595.938777
1354.651976,7,596.110814
1352.205975,7,596.268492
1306.950435,7,596.407693
1361.037365,7,596.544115
1306.908289,7,596.681777
1341.190671,7,596.82245
1375.112217,7,596.965455
1315.646016,7,597.086704
1337.883887,7,597.208853
1363.169442,7,597.333829
1337.882565,7,597.870052
1375.732226,7,598.01509
1338.038111,7,598.165764
1347.3224,7,598.32402
1323.013696,7,598.486917
1331.119924,7,598.649645
1343.131484,7,598.82784
1366.158925,7,599.006481
1327.558136,7,599.181216
1313.264688,7,599.357012
1336.266917,7,599.522765
1324.659035,7,599.687341
1342.523151,7,599.835019
1381.843296,7,599.993163
1355.523462,7,600.16981
1304.193229,7,600.34953
1367.74836,7,600.521129
1373.421679,7,600.700198
1324.733824,7,600.859091
1332.123593,7,600.982321
1360.379528,7,601.099353
1319.822497,7,601.215315
1302.506997,7,601.340856
1289.510281,7,601.461387
1314.212107,7,601.583684
1342.665955,7,601.715582
1309.864945,7,601.853367
1295.597458,7,601.986909
1358.455787,7,602.118029
1388.931673,7,602.24309
1358.903991,7,602.368119
1342.776884,7,602.50159
1344.992735,7,602.641136
1308.449789,7,602.796578
1311.136279,7,602.959804
1320.773074,7,603.090222
1266.603033,7,603.259314
1354.842211,7,603.439744
1365.040978,7,603.580574
1332.061328,7,603.72796
1311.321586,7,603.862735
1356.554492,7,603.991216
1347.566011,7,604.121791
1294.010074,7,604.249071
1301.843525,7,604.372814
1377.934038,7,604.512427
1351.308129,7,604.662485
1327.597044,7,604.811043
1341.714657,7,604.936077
1325.982696,7,605.454135
1322.260901,7,605.592656
1353.979799,7,605.726432
1324.242962,7,605.864789
1328.840752,7,606.006281
1326.993514,7,606.131586
1363.876088,7,606.251854
1313.840294,7,606.369974
1335.063312,7,606.48885
1332.597831,7,606.607596
1344.961189,7,606.726102
1372.822042,7,606.832593
1388.130044,7,606.938653
1309.794452,7,607.051991
1335.864511,7,607.15746
1334.583044,7,607.271002
1305.494833,7,607.404956
1359.980799,7,607.55013
1352.405253,7,607.699662
1349.075343,7,607.839516
1349.242002,7,607.988368
1365.912105,7,608.138759
1324.402927,7,608.30001
1339.565609,7,608.425671
1288.028688,7,608.533958
1352.755304,7,608.658147
1367.951694,7,608.790176
1336.474077,7,608.93162
1343.066432,7,609.06138
1325.569847,7,609.17625
1340.69689,7,609.298535
1290.068978,7,609.413782
1295.939068,7,609.529256
1340.633108,7,609.653483
1333.488398,7,609.785131
1361.276282,7,609.930253
1349.20268,7,610.049315
1321.83391,7,610.150373
1308.934207,7,610.295907
1306.980915,7,610.46118
1343.349089,7,610.60024
1329.426283,7,610.777826
1345.076312,7,610.916989
1313.731821,7,611.08116
1351.305537,7,611.24117
1325.58456,7,611.405335
1319.429076,7,611.63446
1348.730172,7,611.800326
1320.495557,7,611.911895
1331.953831,7,612.057092
1325.732407,7,612.178146
1344.580601,7,612.581172
1309.234533,7,612.821857
1369.211804,7,612.95793
1311.126437,7,613.077525
1314.901868,7,613.191793
1307.826672,7,613.309875
1352.960597,7,613.437486
1320.666802,7,613.552952
1330.726415,7,613.668485
1316.744689,7,613.80857
1290.222208,7,613.929115
1304.774012,7,614.063312
1347.817534,7,614.200673
1375.36127,7,614.392807
1361.023141,7,614.580959
1319.476079,7,614.690506
1336.365949,7,614.807695
1329.343498,7,614.940074
1291.737187,7,615.062723
1380.842378,7,615.197448
1377.028921,7,615.315505
1385.210781,7,615.426074
1313.302012,7,615.541619
1328.821166,7,615.652394
1331.89781,7,615.772213
1297.011435,7,615.890765
1334.678399,7,616.013653
1301.863798,7,616.124175
1337.238438,7,616.255907
1338.514591,7,616.385991
1333.813433,7,616.509315
1303.89206,7,616.629844
1343.015867,7,616.757403
1385.326215,7,616.88793
1377.418973,7,617.02361
1339.196025,7,617.152664
1326.356279,7,617.281189
1319.893569,7,617.403768
1319.713571,7,617.587548
1325.334723,7,617.75022
1304.32517,7,617.904275
1336.480981,7,618.050556
1318.885946,7,618.176142
1331.29548,7,618.296932
1297.625562,7,618.410142
1307.786586,7,618.528674
1338.878312,7,618.658891
1329.479978,7,618.796474
1327.093962,7,618.936574
1366.799406,7,619.054651
1294.225753,7,619.162256
1328.436144,7,619.266813
1330.651055,7,619.369377
1331.655524,7,619.505631
1365.149279,7,619.641686
1302.965152,7,619.768333
1340.962542,7,619.889981
1310.686444,7,620.017401
1390.094163,7,620.134553
1323.974116,7,620.248431
1325.140988,7,620.361103
1391.350908,7,620.485774
1306.192764,7,620.595224
1360.797506,7,620.796168
1368.552997,7,620.932414
1323.512242,7,621.063506
1399.99217,7,621.189369
1309.145617,7,621.305912
1323.560876,7,621.426035
1303.845607,7,621.537569
1325.722144,7,621.65033
1283.936442,7,621.779146
1335.027197,7,621.905946
1318.867319,7,622.037625
1306.49062,7,622.172808
1340.632461,7,622.31238
1318.966577,7,622.437125
1315.381656,7,622.551686
1301.789337,7,622.668221
1310.976005,7,622.784777
1385.130143,7,622.892373
1304.352992,7,623.026771
1308.169051,7,623.167981
1343.787107,7,623.303577
1344.293302,7,623.420628
1338.346618,7,623.549209
1332.926938,7,623.694902
1339.307657,7,623.8214
1323.353164,7,623.938365
1357.286386,7,624.064745
1294.462481,7,624.179433
1351.433798,7,624.33802
1291.285441,7,624.505065
1341.377553,7,624.647466
1290.963724,7,624.782995
1358.679346,7,624.963325
1366.563109,7,625.548779
1352.927316,7,625.669886
1313.414427,7,625.818977
1323.757468,7,625.962503
1345.740346,7,626.322333
1375.628513,7,626.461117
1346.083263,7,626.585671
1299.711542,7,626.705226
1374.607945,7,626.826187
1304.384471,7,626.941922
1341.895089,7,627.066569
1291.815904,7,627.198993
1289.589105,7,627.365031
1406.71814,7,627.56017
1334.58964,7,627.742899
1304.919429,7,627.938324
1335.393207,7,628.086593
1321.634441,7,628.214351
1309.667703,7,628.338667
1306.80392,7,628.456002
1350.699237,7,628.56813
1328.856775,7,628.694934
1361.832282,7,628.832279
1342.949587,7,628.972767
1322.552248,7,629.103928
1285.536798,7,629.251001
1320.517133,7,629.403927
1322.508067,7,629.545794
1306.580281,7,629.719858
1397.28648,7,629.88306
1333.638709,7,630.061292
1352.313501,7,630.22066
1295.011332,7,630.362789
1327.874132,7,630.49615
1353.198039,7,630.625096
1340.603478,7,630.777114
1294.031486,7,630.928974
1334.548697,7,631.079676
1313.209343,7,631.229102
1352.10778,7,631.38574
1313.85131,7,631.532546
1317.867584,7,631.692201
1304.588655,7,631.84456
1337.879954,7,632.02418
1337.190294,7,632.214867
1297.991967,7,632.368356
1326.874677,7,632.483176
1335.063036,7,632.597707
1299.996138,7,632.731281
1316.346556,7,632.872242
1341.050199,7,633.00211
1365.86322,7,633.120141
1327.594801,7,633.267092
1322.958197,7,633.4129
1359.890335,7,633.543766
1343.298814,7,633.673362
1341.929234,7,633.805229
1300.806899,7,633.919333
1367.496187,7,634.031022
1321.760635,7,634.156637
1346.133921,7,634.308284
1323.607068,7,634.485926
1316.451501,7,634.63383
1295.551834,7,634.7744
1352.008715,7,634.889664
1362.489297,7,635.014328
1319.815511,7,635.141022
1314.017523,7,635.25874
1343.952493,7,635.399675
1363.103211,7,635.527385
1328.962792,7,635.657466
1402.480004,7,635.764859
1329.909793,7,635.87959
1356.516331,7,636.009908
1331.833319,7,636.137743
1382.413176,7,636.248254
1341.421835,7,636.358657
1339.967478,7,636.477067
1289.320422,7,636.580398
1325.235507,7,636.688897
1304.596314,7,636.799283
1299.7063,7,636.907341
1275.843522,7,637.020319
1308.749806,7,637.127302
1345.971745,7,637.233639
1288.468914,7,637.362626
1320.092743,7,637.476001
1333.613221,7,637.582946
1334.990131,7,637.704765
1393.37693,7,637.80475
1306.85613,7,637.904556
1335.29538,7,638.015693
1333.276174,7,638.128258
1327.619344,7,638.238047
1322.762431,7,638.360987
1305.78166,7,638.495153
1354.664082,7,638.597266
1294.992767,7,638.765111
1333.654575,7,638.926483
1330.38271,7,639.040939
1351.142532,7,639.217435
1340.240963,7,639.350103
1358.634702,7,639.482611
1337.272176,7,639.601598
1352.769703,7,640.04291
1356.112618,7,640.213067
1349.618522,7,640.32129
1335.466576,7,640.432256
1348.139784,7,640.539674
1351.055773,7,640.655706
1317.317158,7,640.766654
1328.678409,7,640.887721
1338.644291,7,641.015366
1294.519467,7,641.124073
1365.136072,7,641.249156
1316.965842,7,641.359987
1338.084403,7,641.464097
1336.691425,7,641.583293
1349.932244,7,641.699863
1311.004341,7,641.816683
1338.994629,7,641.937486
1309.344403,7,642.078508
1303.104179,7,642.191283
1368.45388,7,642.310736
1333.576195,7,642.418243
1306.106715,7,642.544576
1324.074077,7,642.664663
1320.119532,7,642.783089
1333.405049,7,642.95012
1362.522026,7,643.08853
1318.627241,7,643.205346
1345.983054,7,643.314767
1348.364712,7,643.43621
1310.211594,7,643.56176
1327.988687,7,643.669922
1341.0971,7,643.773033
1323.067346,7,643.883475
1340.689989,7,643.997243
1273.830894,7,644.100955
1296.540824,7,644.207605
1321.150838,7,644.309685
1375.249795,7,644.422601
1339.998295,7,644.537001
1375.775813,7,644.640073
1323.528757,7,644.773267
1333.983765,7,644.955716
1350.276098,7,645.594834
1343.627436,7,645.722359
1383.774503,7,645.829899
1316.817829,7,645.940977
1282.890838,7,646.088423
1321.768858,7,646.292237
1356.054951,7,646.484361
1300.778143,7,646.632493
1281.837004,7,646.808536
1311.737441,7,646.924067
1348.339947,7,647.047604
1314.698149,7,647.15519
1292.909577,7,647.269706
1351.376192,7,647.3768
1340.466067,7,647.479997
1288.886005,7,647.596649
1369.895182,7,647.71057
1353.777999,7,647.827129
1355.978118,7,647.928664
1316.697431,7,648.035353
1292.488042,7,648.140747
1334.928063,7,648.254917
1340.57346,7,648.436474
1350.55867,7,648.615524
1315.50361,7,648.807616
1311.232557,7,648.992248
1337.884497,7,649.145363
1332.344373,7,649.303241
1360.386546,7,649.450393
1368.416643,7,649.627498
1346.558919,7,649.789552
1320.657073,7,649.897226
1340.464658,7,650.001438
1310.898948,7,650.118955
1315.40981,7,650.303059
1355.393851,7,650.442174
1350.794661,7,650.597671
1338.821396,7,650.715205
1294.95079,7,650.832734
1329.425493,7,650.99637
1353.277285,7,651.186724
1333.801149,7,651.294353
1333.450567,7,651.397874
1350.230449,7,652.079787
1323.263471,7,652.185698
1322.70613,7,652.293217
1334.152417,7,652.420793
1333.361766,7,652.592645
1357.725757,7,652.800225
1314.982876,7,652.917595
1319.670487,7,653.030649
1303.672082,7,653.143447
1321.334537,7,653.259677
1373.263721,7,653.455833
1332.033981,7,653.664913
1319.767398,7,653.854084
1352.887503,7,653.997189
1311.208896,7,654.107737
1296.789787,7,654.445208
1307.101124,7,654.564143
1326.26085,7,654.692661
1299.367305,7,654.80672
1333.176611,7,654.92055
1338.257512,7,655.053718
1329.286518,7,655.217997
1312.265998,7,655.390096
1318.296446,7,655.531175
1345.507964,7,655.652241
1317.807214,7,655.756273
1317.853952,7,655.862797
1365.749253,7,656.078436
1277.071114,7,656.198889
1346.46452,7,656.395007
1334.867727,7,656.601588
1341.091923,7,656.70809
1320.27891,7,656.873322
1315.608408,7,657.060694
1327.486039,7,657.23539
1277.512123,7,657.348911
1365.235369,7,657.494753
1393.914209,7,657.656818
1353.47353,7,657.79335
1357.227329,7,657.972952
1327.812865,7,658.072474
1282.145566,7,658.197473
1311.099115,7,658.315006
1326.39593,7,658.429531
1353.953184,7,658.544199
1312.334817,7,658.655462
1303.17978,7,658.767385
1336.137347,7,658.914362
1383.764633,7,659.117497
1303.895266,7,659.313596
1314.544583,7,659.464678
1331.03472,7,659.613731
1329.301396,7,659.76679
1350.634938,7,659.927963
1335.048981,7,660.09718
1314.790924,7,660.225467
1325.533571,7,660.345032
1308.643541,7,660.454289
1363.214526,7,660.564352
1298.683381,7,660.680878
1353.834428,7,660.799406
1310.890089,7,660.9066
1326.349279,7,661.017935
1327.814064,7,661.128538
1309.561086,7,661.235211
1319.03086,7,661.338745
1336.695568,7,661.462412
1299.184973,7,661.578218
1304.056998,7,661.68934
1354.90676,7,661.795486
1286.270144,7,661.931771
1352.471106,7,662.12934
1307.183684,7,662.310922
1342.809962,7,662.414087
1341.62487,7,662.577642
1307.316566,7,662.793698
1326.535861,7,662.906221
1309.624034,7,663.00881
1373.684989,7,663.135731
1294.515065,7,663.245958
1323.996402,7,663.364639
1336.414908,7,663.479162
1326.573613,7,663.582214
1329.786558,7,663.69574
1352.901516,7,663.840284
1357.081175,7,663.960359
1330.664705,7,664.092216
1294.066822,7,664.19856
1312.229636,7,664.301082
1296.634253,7,664.414127
1310.081057,7,664.573214
1350.914586,7,664.745579
1267.846474,7,664.878523
1375.381714,7,664.978555
1334.777734,7,665.129079
1313.361721,7,665.280628
1329.543997,7,665.421156
1320.998021,7,665.59353
1306.933159,7,665.6969
1313.001467,7,665.869463
1331.746176,7,665.995505
1339.848013,7,666.093023
1359.027996,7,666.19867
1343.42727,7,666.747004
1297.829115,7,666.876212
1284.029332,7,667.01828
1345.834127,7,667.186892
1363.639982,7,667.301411
1323.7877,7,667.425509
1308.544244,7,667.545035
1290.689235,7,667.662099
1362.90637,7,667.813881
1320.30434,7,668.017323
1371.308949,7,668.160583
1367.919181,7,668.285361
1298.72038,7,668.757105
1331.713961,7,668.907642
1386.203058,7,669.052026
1340.623127,7,669.179885
1353.615617,7,669.298791
1323.065516,7,669.414643
1337.589399,7,669.530166
1309.632082,7,669.646235
1323.441116,7,669.763013
1389.465535,7,669.886564
1296.103452,7,669.99883
1303.770028,7,670.130897
1357.679193,7,670.256316
1334.723897,7,670.365409
1321.439423,7,670.490148
1368.690274,7,670.620698
1303.668975,7,670.747206
1327.801969,7,670.867234
1356.415912,7,670.978436
1312.81398,7,671.095067
1318.533892,7,671.222775
1303.287632,7,671.355433
1378.06704,7,671.477469
1330.130399,7,671.605022
1352.574644,7,671.732547
1307.452227,7,671.856714
1330.448123,7,671.982281
1336.996235,7,672.10381
1295.034002,7,672.226005
1339.82533,7,672.367745
1360.43808,7,672.504598
1294.421097,7,672.625246
1325.934335,7,672.742829
1320.999298,7,672.857359
1356.438426,7,672.974516
1394.396613,7,673.092559
1345.926967,7,673.213643
1342.786494,7,673.325071
1376.317167,7,673.446895
1315.506838,7,673.563182
1321.041327,7,673.678369
1340.592653,7,673.811544
1350.321536,7,673.968115
1294.213254,7,674.119826
1319.79295,7,674.247445
1289.987754,7,674.394018
1291.130344,7,674.508531
1360.06663,7,674.643445
1327.758308,7,674.776215
1324.132165,7,674.927644
1364.22482,7,675.058867
1334.89413,7,675.262472
1324.974805,7,675.393173
1375.153916,7,675.590177
1297.347904,7,675.7911
1331.145232,7,675.913618
1333.524561,7,676.039672
1367.393629,7,676.161117
1358.550474,7,676.280933
1337.544241,7,676.40349
1337.926436,7,676.53848
1319.391745,7,676.69152
1333.395278,7,676.851726
1307.664809,7,676.962939
1347.498058,7,677.102341
1335.720394,7,677.241863
1361.422931,7,677.350441
1375.806639,7,677.456997
1392.895115,7,677.580037
1356.996861,7,677.703068
1357.046514,7,677.816582
1292.001859,7,677.926099
1337.654401,7,678.037805
1310.75804,7,678.14877
1327.213002,7,678.2586
1348.500405,7,678.480403
1320.169735,7,678.69749
1361.083508,7,678.813031
1362.046468,7,678.941558
1314.153142,7,679.115956
1313.20951,7,679.23476
1330.78,7,679.337572
1337.008256,7,679.441149
1341.915457,7,679.542313
1336.949451,7,679.653661
1342.666344,7,679.770493
1313.213422,7,679.884361
1316.552783,7,679.993962
1324.457925,7,680.221137
1330.718576,7,680.394229
1334.625125,7,680.558216
1377.762269,7,680.676877
1389.753857,7,680.797951
1345.649374,7,680.916488
1338.430479,7,681.026546
1328.69521,7,681.137066
1325.636026,7,681.244743
1318.231369,7,681.361304
1346.104847,7,681.490879
1312.795913,7,681.61635
1347.65014,7,682.08096
1320.398889,7,682.205437
1310.067191,7,682.314952
1339.156286,7,682.418431
1327.95411,7,682.5163
1359.573271,7,682.631428
1349.130262,7,682.750977
1333.236489,7,682.871351
1327.449607,7,683.000289
1345.384577,7,683.124034
1332.468105,7,683.24838
1331.838823,7,683.3647
1386.458775,7,683.483902
1346.839419,7,683.612672
1381.609904,7,683.801655
1364.235596,7,683.927234
1376.022273,7,684.051
1365.75486,7,684.21224
1318.745478,7,684.367038
